Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_110_P01,11540679.042653155,28.3979304029304,-271167.3478060942,0.4545429751953418,-6955.254104945425,11540679.042653155,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,19632.497538919415,4,35399.269766838894,110,24,0.4995341081782061,268802.16541590285,-2097.4585666821085,68.25,1537.8864728168894,20328000.0,600692.2976287256,6,0.5677232901738073,6955.254105166284,33.17708160967598,49.62,7986110.397699946,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,-0.8859109922264756,7.3333,0.3990381975308799,0.5677232901738073,1.9949999999999974,20328000.0
TX_24_110_R01,11553347.540742205,25.689999999999998,-323545.6094663674,0.4545429751953418,-6966.632288234435,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,21900.0,4,35771.240528675415,110,24,0.500082459524906,267022.4888571385,-2104.384232393033,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,8372.700547431104,33.17243491198786,49.69,7968967.88865189,26.771313741399076,"[40, 277]",1339.82554789786,-0.9024422325744353,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_115_P01,12148077.92000411,27.932507987220447,-271874.2316006496,0.4545429751953418,-6852.957443706578,12148077.92000411,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,23842.30892239084,4,35447.94084382533,115,24,0.49929809491713545,268960.39634886297,-2115.9193710137715,78.25,1710.0441399088324,21408000.0,682927.8539701673,6,0.5674550597909245,6852.957443374352,33.06427366881567,50.25,8307288.0337387845,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,-0.9040451120859642,7.3333,0.39734625163878173,0.5674550597909245,2.0,21408000.0
TX_24_115_R01,12221752.123191562,26.200000000000003,-317940.05332486314,0.4545429751953418,-6677.433319866914,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,25600.0,4,36143.579429099176,115,24,0.5023261780047042,258348.11350852324,-2134.3692566339896,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,8134.960146096147,32.77048097895349,50.2,8309607.7448608205,26.42919746393634,"[40, 324]",1556.26894838605,-0.885093446151261,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_120_P01,12733652.643714122,28.405979228486643,-261519.19675519748,0.4545429751953418,-6623.193579957851,12733652.643714122,44096.91075946896,-2943.232784343817,-7717.619144403381,61263.17639142588,26159.868802546982,4,35355.360420523604,120,24,0.4982308352890478,259266.33211702175,-2106.681254529017,84.25,1874.2420589898286,22488000.0,757308.2955672108,6,0.5662421132921612,6623.193582029254,32.68690727410378,50.62,8727970.873667222,25.642525289186324,"[1.75, 16, 2.375, 16, 0.5, 36.5]",1719.6789419981585,-0.9575050359436887,7.3333,0.39508213607986287,0.5662421132921612,1.9949999999999974,22488000.0
TX_24_120_R01,12850741.6636679,26.6,-316926.2807273536,0.4545429751953418,-6195.412194374781,12850741.6636679,45517.27235932339,-3169.5793647931573,-7859.6968974682,63585.16576544025,28900.0,4,36164.02482244115,120,24,0.5028121884833762,240061.78734482246,-2134.7356705094953,107.0,1955.8665020177664,22488000.0,841515.0063456049,6,0.5714488466590137,8096.959858853276,32.50997228074755,50.6,8663030.690480782,26.23933345070418,"[40, 362]",1734.696212647195,-0.9052490216005837,7.3333,0.3986337113445951,0.5714488466590137,2.6000000000000014,22488000.0
TX_24_30_P01,2242884.1740839314,16.31338028169014,-443369.2729289324,0.4545429751953418,-16399.296796466027,2242884.1740839314,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33705.57813594044,30,24,0.5998659583814528,353979.0763359327,-1197.5724271604768,35.5,466.98906549167503,3289887.6404494382,95347.31200407866,3,0.6817509955378069,19010.201568358974,20.54220254382916,29.25,2017512.5060529585,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.10412934559587336,7.3333,0.5358133534174923,0.6817509955378069,2.0,3289887.6404494382
TX_24_30_P02,2278786.3394130785,18.41111111111111,-487301.67218723317,0.4545429751953418,-15867.2370452583,2278786.3394130785,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,33901.3290504762,30,24,0.6094680979221335,384180.23325452756,-1293.9264605446074,33.75,511.6336672191419,3289887.6404494382,113952.93987415833,3,0.6926638804909973,18841.183167100717,22.375849419911738,31.5,2036149.6232791413,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.08920316792539881,7.3333,0.5443712238177448,0.6926638804909973,2.0,3289887.6404494382
TX_24_30_P03,2272523.0189956203,18.583414634146337,-565109.0483818544,0.4545429751953418,-16358.288897854613,2272523.0189956203,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,34022.452965281125,30,24,0.6077929544848211,449598.1312711272,-1289.0677261766868,30.75,452.4065566252157,3289887.6404494382,110488.91585406542,3,0.6907600706646523,19493.82328647467,25.288098523852046,34.12,2065876.0621168423,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.08995026236534538,7.3333,0.5428782585908161,0.6907600706646523,1.9949999999999974,3289887.6404494382
TX_24_30_P04,2360218.404455347,20.780201342281877,-577263.7733539287,0.4545429751953418,-15046.41461844641,2360218.404455347,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,34374.69066998793,30,24,0.6312473428354437,439498.9264351716,-1529.235547548065,37.25,615.5350987618241,3289887.6404494382,168798.17004173828,3,0.717416113376113,18601.646703313596,27.045786484171185,37.25,2056717.0651366988,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.06410660644375785,7.3333,0.5637818931372052,0.717416113376113,2.0,3289887.6404494382
TX_24_30_P05,2454777.392035906,22.451171875,-594995.3878883795,0.4545429751953418,-14142.576834204936,2454777.392035906,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,34544.67271411888,30,24,0.656537421727618,434429.8754691222,-1611.1075091200103,48.0,847.382894371599,3289887.6404494382,261489.3248447127,3,0.746158428590149,18167.99573304652,28.79763903578178,40.75,2073173.1811064421,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.04662697059594076,7.3333,0.5863215799074775,0.746158428590149,2.0,3289887.6404494382
TX_24_30_P06,2380344.7278976124,22.5,-686198.8078164916,0.4545429751953418,-14545.525192313387,2380344.7278976124,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,34747.302046877914,30,24,0.6366301871391717,519465.89037718007,-1702.3994834666719,33.75,573.6726540913053,3289887.6404494382,185579.187684818,3,0.723533745843195,18365.125877331706,32.737836496874635,43.0,2072911.823350568,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.05668907871899427,7.3333,0.5685793326808484,0.723533745843195,2.0,3289887.6404494382
TX_24_30_P07,2432691.81516077,24.4770205479452,-730171.2479199645,0.4545429751953418,-14269.008092176284,2432691.81516077,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,34706.66060510503,30,24,0.6506305693401014,538639.0852138293,-1618.1279584917286,36.5,680.7165335759416,3289887.6404494382,236480.61245370648,3,0.7394452580235946,18468.37022802173,34.41588397844305,45.62,2093572.5868987145,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.04768573767766831,7.3333,0.5810571201491468,0.7394452580235946,1.9949999999999974,3289887.6404494382
TX_24_30_P08,2482152.7010138542,26.461783439490446,-726131.884991933,0.4545429751953418,-13239.935375888554,2482152.7010138542,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,34961.54825843327,30,24,0.6638590284988426,526688.9096794465,-1815.1148293323945,39.25,796.6695420589872,3289887.6404494382,295778.70710877556,3,0.754479475376479,17412.46632049485,36.056624960443926,48.25,2082577.078909306,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.03965449280256698,7.3333,0.5928469341375733,0.754479475376479,2.0,3289887.6404494382
TX_24_30_R01,2254283.7181780427,16.25,-487267.16487795825,0.4545429751953418,-17084.934666344714,2254283.7181780427,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,33727.54200557601,30,24,0.6029147999231337,381056.3102269244,-1182.5096190740492,38.2,492.0269841301811,3289887.6404494382,100934.47641637054,3,0.685216020894282,20156.623355140502,21.414412164347148,29.25,2013764.3128316915,17.060657565114283,"[18, 130]",434.7972361019465,-0.09408363645471986,7.3333,0.5385306218631414,0.685216020894282,3.25,3289887.6404494382
TX_24_30_R02,2269868.3406483047,17.18,-518256.0232491085,0.4545429751953418,-16438.162519039517,2269868.3406483047,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,34105.46426518941,30,24,0.6070829529656131,405656.3907606307,-1389.7551713892765,35.9,480.79235129796564,3289887.6404494382,109049.52614679738,3,0.6899531499921417,19613.202687062374,23.303286987731358,31.68,2034120.1167170813,18.833427793368834,"[21, 122]",430.1376675423929,-0.08908483152406357,7.3333,0.5422454724331455,0.6899531499921417,2.6799999999999997,3289887.6404494382
TX_24_30_R03,2262659.372940794,18.060000000000002,-546302.4244602151,0.4545429751953418,-15820.00492018769,2262659.372940794,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,34172.68569005141,30,24,0.60515489338377,436183.93127768376,-1424.6869009610136,30.6,431.0734618540452,3289887.6404494382,105225.50443821387,3,0.6877618995619217,18796.87011005105,25.479580759104245,34.06,2038120.136480163,21.005114809113895,"[24, 104]",390.59311362726004,-0.0909687752470993,7.3333,0.540527096652886,0.6877618995619217,2.0600000000000023,3289887.6404494382
TX_24_30_R04,2376844.755774093,19.880000000000003,-606858.406378462,0.4545429751953418,-15761.392462168918,2376844.755774093,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,34547.81034743003,30,24,0.6356941093173908,450265.3100184609,-1608.4002724444013,43.1,648.4997827011613,3289887.6404494382,182557.31249949924,3,0.7224698881963602,19793.905176740325,27.195616739813712,37.38,2058794.9906301617,21.959503141725186,"[27, 146]",584.6894064716424,-0.059767822027477324,7.3333,0.5677450568770639,0.7224698881963602,2.3800000000000026,3289887.6404494382
TX_24_30_R05,2449056.576625333,21.439999999999998,-641730.7482685007,0.4545429751953418,-15245.481501738699,2449056.576625333,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34773.35857830994,30,24,0.6550073728474131,461682.10215579066,-1721.9557577693054,51.0,817.0435893852684,3289887.6404494382,254792.82603902783,3,0.7444195195343397,19802.7208444466,28.9108601909769,40.44,2071701.4825745597,23.225602084821986,"[30, 173]",735.7085861700133,-0.04607883165508875,7.3333,0.5849579296535552,0.7444195195343397,2.4399999999999977,3289887.6404494382
TX_24_30_R06,2381999.573646707,22.36,-716672.4004615645,0.4545429751953418,-15244.153301470298,2381999.573646707,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34674.139241772595,30,24,0.6370727804940691,539057.1971772022,-1603.7131235316133,34.7,571.3246716309598,3289887.6404494382,187023.59416563538,3,0.7240367556508092,19348.196076947956,32.47788938121574,42.86,2088386.6568349844,26.82813920346893,"[33, 118]",519.0182519731034,-0.05763394510022942,7.3333,0.5689737923275946,0.7240367556508092,1.8599999999999994,3289887.6404494382
TX_24_30_R07,2435800.61222378,23.549999999999997,-753940.8950905671,0.4545429751953418,-14988.136849388005,2435800.61222378,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,34870.72008063513,30,24,0.6514620262432995,532577.7378618689,-1705.3959896611668,39.7,677.9485746015546,3289887.6404494382,239865.37862999836,3,0.740390213415015,19537.210975283517,33.90462860942337,45.55,2090016.9199801069,27.86603375076306,"[36, 135]",614.6002582001599,-0.04742785639241525,7.3333,0.5817981529565559,0.740390213415015,1.5499999999999972,3289887.6404494382
TX_24_30_R08,2474011.8467920953,24.200000000000003,-776142.3558155047,0.4545429751953418,-14946.480902385,2474011.8467920953,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,35026.53702228122,30,24,0.6616817331323649,567779.1670107469,-1792.801059266042,43.8,731.2275334127105,3289887.6404494382,285181.94641946635,3,0.7520049670918596,19747.46679294317,34.77047134185701,48.2,2094895.6053167873,28.695766315533337,"[40, 149]",665.1402923915264,-0.04316324020513241,7.3333,0.5909064279107636,0.7520049670918596,0.20000000000000284,3289887.6404494382
TX_24_35_P01,2753055.420401162,16.31338028169014,-429880.7049018939,0.4545429751953418,-17018.179177629576,2753055.420401162,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33882.655860907405,35,24,0.5754938061599861,367316.15937099373,-1372.56973416749,35.5,466.98906549167503,4209230.769230769,95347.31200407866,3,0.6540519090865334,18432.571059025468,20.54220254382916,29.25,2376392.8907654434,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.15979073800080187,7.3333,0.5070738756647613,0.6540519090865334,2.0,4209230.769230769
TX_24_35_P02,2796893.2771723154,18.41111111111111,-471238.8653319432,0.4545429751953418,-16455.231026033143,2796893.2771723154,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,34105.90609234892,35,24,0.5846575937322143,398398.0297674617,-1344.9463923699955,33.75,511.6336672191419,4209230.769230769,113952.93987415833,3,0.6644666045913762,18220.569904293894,22.375849419911738,31.5,2404675.42482634,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.13681895322752383,7.3333,0.515114844376122,0.6644666045913762,2.0,4209230.769230769
TX_24_35_P03,2789245.533899587,18.583414634146337,-546144.4954528275,0.4545429751953418,-17000.08293926294,2789245.533899587,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,34149.75324192639,35,24,0.5830589230872493,467216.15587951837,-1351.3136734055367,30.75,452.4065566252157,4209230.769230769,110488.91585406542,3,0.6626497065185423,18840.395906640588,25.288098523852046,34.12,2443529.9033050914,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.1382899727455278,7.3333,0.5137120553508839,0.6626497065185423,1.9949999999999974,4209230.769230769
TX_24_35_P04,2896324.8064735336,20.780201342281877,-595658.9231109628,0.4545429751953418,-16600.848130405142,2896324.8064735336,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,34574.117370405,35,24,0.605442583684043,484881.9905829321,-1456.9271988819228,37.25,615.5350987618241,4209230.769230769,168798.17004173828,3,0.6880888611870603,19195.13837318939,27.045786484171185,37.25,2437520.9008484003,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.0980918785192852,7.3333,0.5333530949413259,0.6880888611870603,2.0,4209230.769230769
TX_24_35_P05,3011784.788231695,22.451171875,-628237.9684538934,0.4545429751953418,-15952.654552710746,3011784.788231695,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,34736.681863277765,35,24,0.6295781328156638,489994.99471983575,-1535.1492267416434,48.0,847.382894371599,4209230.769230769,261489.3248447127,3,0.7155190469117697,19184.953670790725,28.79763903578178,40.75,2464977.2854159763,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.07083094126524472,7.3333,0.5545313679937294,0.7155190469117697,2.0,4209230.769230769
TX_24_35_P06,2920899.783394929,22.5,-688233.5644138003,0.4545429751953418,-15643.226695830277,2920899.783394929,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,34916.08189856878,35,24,0.6105796931297828,558652.7548864326,-1620.836038488118,33.75,573.6726540913053,4209230.769230769,185579.187684818,3,0.6939272146223333,18419.870308476777,32.737836496874635,43.0,2462406.5126866223,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.08691569976515853,7.3333,0.5378607655954575,0.6939272146223333,2.0,4209230.769230769
TX_24_35_P07,2984817.491220935,24.4770205479452,-757933.4212613145,0.4545429751953418,-15886.358312786268,2984817.491220935,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,34888.7672531653,35,24,0.623940937035454,599665.6377711468,-1538.934552288396,36.5,680.7165335759416,4209230.769230769,236480.61245370648,3,0.709112342578073,19171.624524860305,34.41588397844305,45.62,2493342.9785421095,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.07278310910927213,7.3333,0.5495848854905934,0.709112342578073,1.9949999999999974,4209230.769230769
TX_24_35_P08,3045211.041579905,26.461783439490446,-769917.8612354108,0.4545429751953418,-14976.735341145371,3045211.041579905,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,35153.261604428655,35,24,0.6365654973352731,595757.528214129,-1739.3142860597422,39.25,796.6695420589872,4209230.769230769,295778.70710877556,3,0.7234602255215418,18463.125593109915,36.056624960443926,48.25,2479906.421429329,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.0602769496879598,7.3333,0.560662586011847,0.7234602255215418,2.0,4209230.769230769
TX_24_35_R01,2766974.680609359,16.25,-472776.3516832619,0.4545429751953418,-17762.140964081318,2766974.680609359,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,34147.2829900531,35,24,0.5784034635452991,396133.9602193527,-1353.048059463917,38.2,492.0269841301811,4209230.769230769,100934.47641637054,3,0.6573587508757615,19558.27865843611,21.414412164347148,29.25,2370708.4089204883,17.060657565114283,"[18, 130]",434.7972361019465,-0.14514775276533837,7.3333,0.5096270190906289,0.6573587508757615,3.25,4209230.769230769
TX_24_35_R02,2786004.0745587316,17.18,-503306.82158397685,0.4545429751953418,-17103.052713898644,2786004.0745587316,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,34290.256373766395,35,24,0.5823813341946472,422042.69845598575,-1341.565318609122,35.9,480.79235129796564,4209230.769230769,109049.52614679738,3,0.6618796229763069,19048.12544080739,23.303286987731358,31.68,2401240.6156226294,18.833427793368834,"[21, 122]",430.1376675423929,-0.13729897373032762,7.3333,0.5131174899442074,0.6618796229763069,2.6799999999999997,4209230.769230769
TX_24_35_R03,2777201.6613635262,18.060000000000002,-529978.6291576514,0.4545429751953418,-16452.39621962281,2777201.6613635262,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,34349.73773504456,35,24,0.5805412934037635,453608.7277685294,-1349.9939578462895,30.6,431.0734618540452,4209230.769230769,105225.50443821387,3,0.6597884063911886,18235.20650243753,25.479580759104245,34.06,2407158.937335231,21.005114809113895,"[24, 104]",390.59311362726004,-0.13992673300689074,7.3333,0.5115029053294393,0.6597884063911886,2.0600000000000023,4209230.769230769
TX_24_35_R04,2916626.189441828,19.880000000000003,-613424.2071084394,0.4545429751953418,-17057.54495702399,2916626.189441828,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,34695.73604347774,35,24,0.6096863486544675,487261.38659206463,-1511.1227314644539,43.1,648.4997827011613,4209230.769230769,182557.31249949924,3,0.6929119236612531,20009.47543670598,27.195616739813712,37.38,2440373.7072536116,21.959503141725186,"[27, 146]",584.6894064716424,-0.09186695176109269,7.3333,0.5370768806660154,0.6929119236612531,2.3800000000000026,4209230.769230769
TX_24_35_R05,3004799.463411209,21.439999999999998,-668793.9192718768,0.4545429751953418,-16982.452215505782,3004799.463411209,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34964.426973164205,35,24,0.628117932945216,514242.6074277328,-1648.0817539553182,51.0,817.0435893852684,4209230.769230769,254792.82603902783,3,0.7138595216437449,20640.08336467895,28.9108601909769,40.44,2462105.369625913,23.225602084821986,"[30, 173]",735.7085861700133,-0.07067480022010521,7.3333,0.5532500832216787,0.7138595216437449,2.4399999999999977,4209230.769230769
TX_24_35_R06,2922920.4105705344,22.36,-725432.4553755831,0.4545429751953418,-16589.32905053716,2922920.4105705344,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34851.601040591144,35,24,0.6110020814389692,586600.6576110047,-1524.552560001671,34.7,571.3246716309598,4209230.769230769,187023.59416563538,3,0.6944072612832045,19585.625562679932,32.47788938121574,42.86,2482984.3632815913,26.82813920346893,"[33, 118]",519.0182519731034,-0.0885663440492556,7.3333,0.5382313995883825,0.6944072612832045,1.8599999999999994,4209230.769230769
