Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_115_P01,12148077.92000411,27.932507987220447,-266.396098291465,0.4545429751953418,-5.019160198571626e-09,12148077.92000411,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,23842.30892239084,4,33248.70489458596,115,24,0.49929809491713545,489.08131301259607,-2653.020025693201,78.25,1710.0441399088324,21408000.0,682927.8539701673,6,0.5674550597909245,1.0172698239330202e-08,33.06427366881567,50.25,8296789.299196784,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,-0.8995689215130099,7.3333,0.39734625163878173,0.5674550597909245,2.0,21408000.0
TX_24_115_R01,12221752.123191562,26.200000000000003,-235.25138683882577,0.4545429751953418,-3.681532234622864e-08,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,25600.0,4,33718.08958016609,115,24,0.5023261780047042,415.7869099738424,-2586.234117444546,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,1.4035549611435272e-08,32.77048097895349,50.2,8317486.80239192,26.42919746393634,"[40, 324]",1556.26894838605,-0.8638308238476348,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_120_P01,12733652.643714122,28.405979228486643,-267.87834679645226,0.4545429751953418,-9.77365743892733e-09,12733652.643714122,44096.91075946896,-2943.232784343817,-7717.619144403381,61263.17639142588,26159.868802546982,4,32913.419053211,120,24,0.4982308352890478,506.0570209521517,-2661.9977053734337,84.25,1874.2420589898286,22488000.0,757308.2955672108,6,0.5662421132921612,3.1659737942391075e-08,32.68690727410378,50.62,8716033.27807821,25.642525289186324,"[1.75, 16, 2.375, 16, 0.5, 36.5]",1719.6789419981585,-0.95328506436695,7.3333,0.39508213607986287,0.5662421132921612,1.9949999999999974,22488000.0
TX_24_120_R01,12850741.6636679,26.6,-237.06524301998024,0.4545429751953418,-2.9630996323248837e-08,12850741.6636679,45517.27235932339,-3169.5793647931573,-7859.6968974682,63585.16576544025,28900.0,4,33773.73906933802,120,24,0.5028121884833762,414.0358995732406,-2594.465549417185,107.0,1955.8665020177664,22488000.0,841515.0063456049,6,0.5714488466590137,9.2301547738316e-08,32.50997228074755,50.6,8670740.180850452,26.23933345070418,"[40, 362]",1734.696212647195,-0.8838715643289625,7.3333,0.3986337113445951,0.5714488466590137,2.6000000000000014,22488000.0
TX_24_30_P01,2242884.1740839314,16.31338028169014,-255.43794488958594,0.4545429751953418,-7.848939276300371e-10,2242884.1740839314,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32398.737498131188,30,24,0.5998659583814528,418.35328681079375,-1148.837010580837,35.5,466.98906549167503,3289887.6404494382,95347.31200407866,3,0.6817509955378069,7.715357241977472e-10,20.54220254382916,29.25,2021331.2226569238,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.10220789492333064,7.3333,0.5358133534174923,0.6817509955378069,2.0,3289887.6404494382
TX_24_30_P02,2278786.3394130785,18.41111111111111,-239.1795851281179,0.4545429751953418,-6.136926939054217e-10,2278786.3394130785,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,32109.553934423944,30,24,0.6094680979221335,384.21056214382804,-1143.0339849169115,33.75,511.6336672191419,3289887.6404494382,113952.93987415833,3,0.6926638804909973,8.271854312624782e-10,22.375849419911738,31.5,2039571.3893706521,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.08708660175133649,7.3333,0.5443712238177448,0.6926638804909973,2.0,3289887.6404494382
TX_24_30_P03,2272523.0189956203,18.583414634146337,-256.1177724168094,0.4545429751953418,-1.357321366413089e-09,2272523.0189956203,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,31724.44233687469,30,24,0.6077929544848211,448.51582592895784,-1167.2697029246547,30.75,452.4065566252157,3289887.6404494382,110488.91585406542,3,0.6907600706646523,1.6516423784196377e-09,25.288098523852046,34.12,2068530.2131052208,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.08913959888788155,7.3333,0.5428782585908161,0.6907600706646523,1.9949999999999974,3289887.6404494382
TX_24_30_P04,2360218.404455347,20.780201342281877,-253.55667329035379,0.4545429751953418,-4.4831267587142065e-09,2360218.404455347,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,32226.73715334419,30,24,0.6312473428354437,414.8751389704615,-1064.790899756739,37.25,615.5350987618241,3289887.6404494382,168798.17004173828,3,0.717416113376113,9.875387259790145e-09,27.045786484171185,37.25,2060684.1218728847,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.06247350564369475,7.3333,0.5637818931372052,0.717416113376113,2.0,3289887.6404494382
TX_24_30_P05,2454777.392035906,22.451171875,-290.90553923670166,0.4545429751953418,-1.546140993013978e-09,2454777.392035906,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,32342.011051644942,30,24,0.656537421727618,480.44416866293057,-968.3109779790016,48.0,847.382894371599,3289887.6404494382,261489.3248447127,3,0.746158428590149,2.964952727779746e-10,28.79763903578178,40.75,2078045.157576547,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.04509975945667064,7.3333,0.5863215799074775,0.746158428590149,2.0,3289887.6404494382
TX_24_30_P06,2380344.7278976124,22.5,-228.86287622912565,0.4545429751953418,-1.3137650967109948e-09,2380344.7278976124,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,32238.26365183474,30,24,0.6366301871391717,378.6522300262092,-1041.9827412532757,33.75,573.6726540913053,3289887.6404494382,185579.187684818,3,0.723533745843195,2.9244368330469835e-10,32.737836496874635,43.0,2079000.637860346,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.05537315456122331,7.3333,0.5685793326808484,0.723533745843195,2.0,3289887.6404494382
TX_24_30_P07,2432691.81516077,24.4770205479452,-264.61365934330536,0.4545429751953418,-8.744791557546705e-10,2432691.81516077,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,31925.72183930508,30,24,0.6506305693401014,467.25578842021264,-1012.141877013896,36.5,680.7165335759416,3289887.6404494382,236480.61245370648,3,0.7394452580235946,1.8289938452653587e-09,34.41588397844305,45.62,2099375.163639981,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.04708148041919385,7.3333,0.5810571201491468,0.7394452580235946,1.9949999999999974,3289887.6404494382
TX_24_30_P08,2482152.7010138542,26.461783439490446,-255.16241845229302,0.4545429751953418,-1.1300471669528633e-09,2482152.7010138542,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,32284.11543737345,30,24,0.6638590284988426,423.63296390820994,-942.7461046429589,39.25,796.6695420589872,3289887.6404494382,295778.70710877556,3,0.754479475376479,1.5125323216125253e-10,36.056624960443926,48.25,2089144.2244031467,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.03845741711226983,7.3333,0.5928469341375733,0.754479475376479,2.0,3289887.6404494382
TX_24_30_R01,2254283.7181780427,16.25,-235.01235879701005,0.4545429751953418,-5.919226457104233e-09,2254283.7181780427,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,32675.93821028039,30,24,0.6029147999231337,364.59764502343427,-1093.2540464147944,38.2,492.0269841301811,3289887.6404494382,100934.47641637054,3,0.685216020894282,9.12359610083513e-09,21.414412164347148,29.25,2024757.1598624978,17.060657565114283,"[18, 130]",434.7972361019465,-0.08729906287567209,7.3333,0.5385306218631414,0.685216020894282,3.25,3289887.6404494382
TX_24_30_R02,2269868.3406483047,17.18,-216.51312019605422,0.4545429751953418,-4.107278073206544e-09,2269868.3406483047,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,32384.13281882837,30,24,0.6070829529656131,324.6378043965481,-1107.030253886026,35.9,480.79235129796564,3289887.6404494382,109049.52614679738,3,0.6899531499921417,1.9833805708913133e-09,23.303286987731358,31.68,2046866.6697664475,18.833427793368834,"[21, 122]",430.1376675423929,-0.08140604886332847,7.3333,0.5422454724331455,0.6899531499921417,2.6799999999999997,3289887.6404494382
TX_24_30_R03,2262659.372940794,18.060000000000002,-174.648559691598,0.4545429751953418,-1.6289050108753145e-09,2262659.372940794,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,32309.34650796417,30,24,0.60515489338377,268.75342805597836,-1130.7810836640003,30.6,431.0734618540452,3289887.6404494382,105225.50443821387,3,0.6877618995619217,1.1066276783822104e-09,25.479580759104245,34.06,2051575.9448586383,21.005114809113895,"[24, 104]",390.59311362726004,-0.08242824735907445,7.3333,0.540527096652886,0.6877618995619217,2.0600000000000023,3289887.6404494382
TX_24_30_R04,2376844.755774093,19.880000000000003,-246.59502245393512,0.4545429751953418,-2.851606950571295e-09,2376844.755774093,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,32564.547131162097,30,24,0.6356941093173908,377.5540396088327,-991.1578510971544,43.1,648.4997827011613,3289887.6404494382,182557.31249949924,3,0.7224698881963602,1.2879127098130994e-08,27.195616739813712,37.38,2071644.4168855485,21.959503141725186,"[27, 146]",584.6894064716424,-0.05243782358293585,7.3333,0.5677450568770639,0.7224698881963602,2.3800000000000026,3289887.6404494382
TX_24_30_R05,2449056.576625333,21.439999999999998,-264.41894161573236,0.4545429751953418,-2.041247171291616e-09,2449056.576625333,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,32666.492575603414,30,24,0.6550073728474131,416.9089928939606,-904.4905807495518,51.0,817.0435893852684,3289887.6404494382,254792.82603902783,3,0.7444195195343397,1.0525127436267212e-09,28.9108601909769,40.44,2083990.433216185,23.225602084821986,"[30, 173]",735.7085861700133,-0.03957148212476618,7.3333,0.5849579296535552,0.7444195195343397,2.4399999999999977,3289887.6404494382
TX_24_30_R06,2381999.573646707,22.36,-230.9747751734792,0.4545429751953418,-1.1464607041489216e-09,2381999.573646707,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,32176.20011013166,30,24,0.6370727804940691,399.96161509046715,-1012.0172280947961,34.7,571.3246716309598,3289887.6404494382,187023.59416563538,3,0.7240367556508092,2.1494770408025943e-09,32.47788938121574,42.86,2100756.073017739,26.82813920346893,"[33, 118]",519.0182519731034,-0.04995378607071162,7.3333,0.5689737923275946,0.7240367556508092,1.8599999999999994,3289887.6404494382
TX_24_30_R07,2435800.61222378,23.549999999999997,-272.1236610304273,0.4545429751953418,-1.861310192244637e-09,2435800.61222378,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,32280.53890869925,30,24,0.6514620262432995,424.1300046479855,-944.3280752186532,39.7,677.9485746015546,3289887.6404494382,239865.37862999836,3,0.740390213415015,2.1774155811726814e-09,33.90462860942337,45.55,2101874.0706057837,27.86603375076306,"[36, 135]",614.6002582001599,-0.04065608325374636,7.3333,0.5817981529565559,0.740390213415015,1.5499999999999972,3289887.6404494382
TX_24_30_R08,2474011.8467920953,24.200000000000003,-243.82261351955782,0.4545429751953418,-1.4713350537931547e-09,2474011.8467920953,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,32362.318075993917,30,24,0.6616817331323649,443.44553197458913,-903.2305012283541,43.8,731.2275334127105,3289887.6404494382,285181.94641946635,3,0.7520049670918596,1.3656062947120517e-09,34.77047134185701,48.2,2107121.7980545578,28.695766315533337,"[40, 149]",665.1402923915264,-0.03607507575543358,7.3333,0.5909064279107636,0.7520049670918596,0.20000000000000284,3289887.6404494382
TX_24_35_P01,2753055.420401162,16.31338028169014,-255.44299967779787,0.4545429751953418,-1.490207068854943e-09,2753055.420401162,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32592.03920439375,35,24,0.5754938061599861,416.8644173028356,-1351.2635481782356,35.5,466.98906549167503,4209230.769230769,95347.31200407866,3,0.6540519090865334,2.1050254872534424e-09,20.54220254382916,29.25,2380061.931005442,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.15749584181265547,7.3333,0.5070738756647613,0.6540519090865334,2.0,4209230.769230769
TX_24_35_P02,2796893.2771723154,18.41111111111111,-240.08068532621172,0.4545429751953418,-1.4346142052090727e-09,2796893.2771723154,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,32322.17772907936,35,24,0.5846575937322143,384.4432013452706,-1338.1961017408419,33.75,511.6336672191419,4209230.769230769,113952.93987415833,3,0.6644666045913762,1.3080558003495308e-09,22.375849419911738,31.5,2407092.073622046,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.13471035902394363,7.3333,0.515114844376122,0.6644666045913762,2.0,4209230.769230769
TX_24_35_P03,2789245.533899587,18.583414634146337,-257.0699144223918,0.4545429751953418,-1.1423253454267979e-09,2789245.533899587,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,31938.3050708522,35,24,0.5830589230872493,448.73379838468134,-1359.4257183627356,30.75,452.4065566252157,4209230.769230769,110488.91585406542,3,0.6626497065185423,5.393947731437952e-10,25.288098523852046,34.12,2445500.6224883576,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.13732308236064716,7.3333,0.5137120553508839,0.6626497065185423,1.9949999999999974,4209230.769230769
TX_24_35_P04,2896324.8064735336,20.780201342281877,-253.82818209478035,0.4545429751953418,-1.4806573744863272e-09,2896324.8064735336,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,32447.916316887164,35,24,0.605442583684043,414.0798952658475,-1264.7688676611979,37.25,615.5350987618241,4209230.769230769,168798.17004173828,3,0.6880888611870603,8.580805474911212e-10,27.045786484171185,37.25,2441320.981717021,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.09635224061509798,7.3333,0.5333530949413259,0.6880888611870603,2.0,4209230.769230769
TX_24_35_P05,3011784.788231695,22.451171875,-291.05354486035077,0.4545429751953418,-1.2609200951316836e-09,3011784.788231695,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,32575.589355422526,35,24,0.6295781328156638,479.6768652499385,-1170.5184900029114,48.0,847.382894371599,4209230.769230769,261489.3248447127,3,0.7155190469117697,1.0261891189033746e-09,28.79763903578178,40.75,2471324.741201323,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.06919256938172254,7.3333,0.5545313679937294,0.7155190469117697,2.0,4209230.769230769
TX_24_35_P06,2920899.783394929,22.5,-228.92724978073738,0.4545429751953418,-1.4917986845830455e-09,2920899.783394929,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,32459.534297966246,35,24,0.6105796931297828,377.7854721428848,-1246.2244286992834,33.75,573.6726540913053,4209230.769230769,185579.187684818,3,0.6939272146223333,1.457010512240231e-09,32.737836496874635,43.0,2468959.6459594364,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.08550532635889861,7.3333,0.5378607655954575,0.6939272146223333,2.0,4209230.769230769
TX_24_35_P07,2984817.491220935,24.4770205479452,-264.5869298606993,0.4545429751953418,-1.0650796189261915e-09,2984817.491220935,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,32159.048055973002,35,24,0.623940937035454,467.05039542376244,-1214.9935480271818,36.5,680.7165335759416,4209230.769230769,236480.61245370648,3,0.709112342578073,1.1941665434278548e-09,34.41588397844305,45.62,2500152.457061354,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.07208155093388434,7.3333,0.5495848854905934,0.709112342578073,1.9949999999999974,4209230.769230769
TX_24_35_P08,3045211.041579905,26.461783439490446,-254.93745358750164,0.4545429751953418,-3.4378899727016687e-10,3045211.041579905,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,32517.680239635265,35,24,0.6365654973352731,423.09247550859817,-1148.2867917937351,39.25,796.6695420589872,4209230.769230769,295778.70710877556,3,0.7234602255215418,7.303942277237862e-10,36.056624960443926,48.25,2488244.4125529104,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.05900701656730327,7.3333,0.560662586011847,0.7234602255215418,2.0,4209230.769230769
TX_24_35_R01,2766974.680609359,16.25,-235.69817008887543,0.4545429751953418,-1.7932961782207713e-09,2766974.680609359,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,32869.05798891804,35,24,0.5784034635452991,364.18026403066585,-1304.3135823166524,38.2,492.0269841301811,4209230.769230769,100934.47641637054,3,0.6573587508757615,2.8712747734971344e-09,21.414412164347148,29.25,2382320.203152851,17.060657565114283,"[18, 130]",434.7972361019465,-0.13721908643799574,7.3333,0.5096270190906289,0.6573587508757615,3.25,4209230.769230769
TX_24_35_R02,2786004.0745587316,17.18,-217.06452218742314,0.4545429751953418,-6.551892539100052e-09,2786004.0745587316,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,32592.941813393034,35,24,0.5823813341946472,323.51966511985773,-1309.443331149476,35.9,480.79235129796564,4209230.769230769,109049.52614679738,3,0.6618796229763069,2.967908585560508e-09,23.303286987731358,31.68,2415086.8909724914,18.833427793368834,"[21, 122]",430.1376675423929,-0.12814824559041207,7.3333,0.5131174899442074,0.6618796229763069,2.6799999999999997,4209230.769230769
TX_24_35_R03,2777201.6613635262,18.060000000000002,-175.0557663383022,0.4545429751953418,-3.5413786800172934e-09,2777201.6613635262,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,32519.949036918024,35,24,0.5805412934037635,267.85327211683557,-1331.954453198352,30.6,431.0734618540452,4209230.769230769,105225.50443821387,3,0.6597884063911886,1.5912462458800292e-09,25.479580759104245,34.06,2421214.1875675055,21.005114809113895,"[24, 104]",390.59311362726004,-0.12983789514158356,7.3333,0.5115029053294393,0.6597884063911886,2.0600000000000023,4209230.769230769
TX_24_35_R04,2916626.189441828,19.880000000000003,-247.02054027165016,0.4545429751953418,-2.3978827812243253e-09,2916626.189441828,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,32781.8595268567,35,24,0.6096863486544675,376.5086412889434,-1202.9994439986613,43.1,648.4997827011613,4209230.769230769,182557.31249949924,3,0.6929119236612531,4.813955456484109e-09,27.195616739813712,37.38,2456091.856972491,21.959503141725186,"[27, 146]",584.6894064716424,-0.08308253905374607,7.3333,0.5370768806660154,0.6929119236612531,2.3800000000000026,4209230.769230769
TX_24_35_R05,3004799.463411209,21.439999999999998,-264.7416170589839,0.4545429751953418,-6.692062015645206e-08,3004799.463411209,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,32890.26541487815,35,24,0.628117932945216,416.066476645722,-1120.2863229906525,51.0,817.0435893852684,4209230.769230769,254792.82603902783,3,0.7138595216437449,5.5184500524774194e-08,28.9108601909769,40.44,2478400.2733115335,23.225602084821986,"[30, 173]",735.7085861700133,-0.06288429737509442,7.3333,0.5532500832216787,0.7138595216437449,2.4399999999999977,4209230.769230769
