Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_30_P01_LK0,2376206.1369267954,23.866197183098592,-16934.34576939585,0.4545429751953418,-725.7558571537173,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31404.709098552485,30,24,0.6355233088314357,15606.940191960384,-1229.031866887744,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,784.3283664750276,20.54220254382916,29.25,2013882.1908359318,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.1017797485630732,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK1,2376206.1369267954,23.866197183098592,-34899.7701459751,0.4545429751953418,-1493.027868750168,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31440.01664602907,30,24,0.6355233088314357,32164.910264386606,-1341.6682195858925,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,1616.8238706990544,20.54220254382916,29.25,2006379.1059820484,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.10134236095896867,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK2,2376206.1369267954,23.866197183098592,-68780.57898712943,0.4545429751953418,-2930.5848342099184,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31511.82372718813,30,24,0.6355233088314357,63187.83242045232,-1552.560194953958,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,3186.8194884016993,20.54220254382916,29.25,1992328.7871592166,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.10051679514863837,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK3,2376206.1369267954,23.866197183098592,-125199.84483072741,0.4545429751953418,-5292.251939057315,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31649.603038225796,30,24,0.6355233088314357,114153.31060735116,-1898.5035959800825,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,5801.223096288426,20.54220254382916,29.25,1970015.6815143877,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09913940596687214,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK4,2376206.1369267954,23.866197183098592,-202116.43363795875,0.4545429751953418,-8426.70476567416,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31887.60576814792,30,24,0.6355233088314357,181795.6578294628,-2356.1258825644936,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,9365.4578532093,20.54220254382916,29.25,1939462.0644998685,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09725339758319732,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK5,2376206.1369267954,23.866197183098592,-295483.8443243421,0.4545429751953418,-11561.016633696296,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32233.006517756585,30,24,0.6355233088314357,249434.93312953526,-2809.5100596774314,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,13110.975331266167,20.54220254382916,29.25,1907343.152667795,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09504160232667977,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK6,2376206.1369267954,23.866197183098592,-420679.1854156658,0.4545429751953418,-14563.352215741406,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32633.834374948667,30,24,0.6355233088314357,314270.0739437054,-3133.3339543635084,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,18041.31934814772,20.54220254382916,29.25,1881328.0284728294,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09366640943661347,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK7,2376206.1369267954,23.866197183098592,-527490.6656034928,0.4545429751953418,-17011.073638232654,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32985.21682971054,30,24,0.6355233088314357,367088.3808130667,-3312.6721493331656,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,22621.846153401595,20.54220254382916,29.25,1864707.1415663727,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09264215089803407,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK8,2376206.1369267954,23.866197183098592,-599582.7352972474,0.4545429751953418,-18480.170444797426,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33227.628334527086,30,24,0.6355233088314357,398789.0495982377,-3396.9672027824727,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,25713.458268054732,20.54220254382916,29.25,1855533.2761594576,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09207745134082854,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_30_P01_LK9,2376206.1369267954,23.866197183098592,-640738.6829077341,0.4545429751953418,-19259.785113883063,2376206.1369267954,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33367.77714801583,30,24,0.6355233088314357,415611.7237564883,-3434.4092266612947,35.5,466.98906549167503,3289887.6404494382,182010.73156637722,3,0.7222757724948251,27478.398814186672,20.54220254382916,29.25,1850889.8912943045,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.09179189000379498,7.3333,0.5675928315925935,0.7222757724948251,2.0,3289887.6404494382
TX_24_40_P01_LK0,3480278.144732834,23.866197183098592,-28462.563153305447,0.4545429751953418,-1247.8312145233103,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31549.86330703552,40,24,0.5879919967774812,26888.77743588207,-1701.1203457187796,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,1317.6097364248656,20.54220254382916,29.25,2711918.1376212197,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.22757670012890888,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK1,3480278.144732834,23.866197183098592,-58819.21738658982,0.4545429751953418,-2576.992606473043,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31586.100153343075,40,24,0.5879919967774812,55569.77653729411,-1844.4744725165024,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,2724.423265075561,20.54220254382916,29.25,2700352.3733377457,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.22637761660312428,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK2,3480278.144732834,23.866197183098592,-116581.80294779703,0.4545429751953418,-5096.361010419596,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31659.7241535824,40,24,0.5879919967774812,109933.36521352861,-2115.8713234851116,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,5401.305805278066,20.54220254382916,29.25,2678740.386670251,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.22409725106309317,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK3,3480278.144732834,23.866197183098592,-214466.95230479375,0.4545429751953418,-9330.059175227472,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,31798.16599262383,40,24,0.5879919967774812,201289.3739533703,-2570.0674481803126,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,9937.55675604359,20.54220254382916,29.25,2643618.311676278,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.2199304253726889,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK4,3480278.144732834,23.866197183098592,-350991.06457464397,0.4545429751953418,-15151.22803873543,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32043.37193759015,40,24,0.5879919967774812,326899.6356412198,-3193.1121457522104,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,16264.504757814546,20.54220254382916,29.25,2593904.986267975,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.21486238303322758,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK5,3480278.144732834,23.866197183098592,-498744.5970260678,0.4545429751953418,-21286.66241657705,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32395.298622926457,40,24,0.5879919967774812,459291.1064669046,-3842.672852774569,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,23111.83795462299,20.54220254382916,29.25,2540622.9643350984,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.2090590574798197,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK6,3480278.144732834,23.866197183098592,-620014.2552605858,0.4545429751953418,-26136.268346261877,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,32798.32349840629,40,24,0.5879919967774812,563936.3493229769,-4347.856166987559,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,28731.841892223078,20.54220254382916,29.25,2496987.405719781,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.204304036752283,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK7,3480278.144732834,23.866197183098592,-698900.5400731555,0.4545429751953418,-29159.680385658776,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33151.58532677631,40,24,0.5879919967774812,629175.4799044075,-4656.0559570367695,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,32387.68161067148,20.54220254382916,29.25,2468604.616799824,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.201209978680881,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK8,3480278.144732834,23.866197183098592,-743967.7997606122,0.4545429751953418,-30816.834582493255,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33395.90582679912,40,24,0.5879919967774812,664933.5788103321,-4820.315264250994,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,34476.21361046892,20.54220254382916,29.25,2452788.9155026097,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.19913443356455704,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_40_P01_LK9,3480278.144732834,23.866197183098592,-764938.9511898849,0.4545429751953418,-31579.52036169824,3480278.144732834,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33535.15814734122,40,24,0.5879919967774812,681390.4078956331,-4896.04647086137,35.5,466.98906549167503,5207999.999999999,182010.73156637722,4,0.668256172183724,35448.120586429555,20.54220254382916,29.25,2444779.91633477,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.1986123602198391,7.3333,0.5119107769554294,0.668256172183724,2.0,5207999.999999999
TX_24_60_P01_LK0,5914193.403373435,26.7880615942029,-47511.525833600084,0.4545429751953418,-2068.4802130256294,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,31915.417820529223,60,24,0.546162918094628,46031.66712956587,-2116.29901431988,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,2128.7466515994956,22.31478795787194,32.38,4135726.0165204895,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.5093369043444254,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK1,5914193.403373435,26.7880615942029,-97645.0989410514,0.4545429751953418,-4254.465843598805,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,31946.687996308665,60,24,0.546162918094628,94672.39658743166,-2271.785194409519,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,4381.807469708466,22.31478795787194,32.38,4117395.0753422566,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.5062416218833747,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK2,5914193.403373435,26.7880615942029,-191808.13433980072,0.4545429751953418,-8350.174162148889,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32010.089649783797,60,24,0.546162918094628,185806.6518570278,-2585.586187984152,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,8613.602373898593,22.31478795787194,32.38,4083860.2391228206,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.5004337596460691,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK3,5914193.403373435,26.7880615942029,-347593.4445877165,0.4545429751953418,-15092.059488738023,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32131.086684241734,60,24,0.546162918094628,335821.30573810695,-3136.8990281822835,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,15614.769948909609,22.31478795787194,32.38,4028950.5686511663,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.49084476836842744,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK4,5914193.403373435,26.7880615942029,-558352.0712736691,0.4545429751953418,-24124.11732419602,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32338.370908550438,60,24,0.546162918094628,536794.6361572328,-3873.2769242736335,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,25086.49243536561,22.31478795787194,32.38,3954992.8917893316,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.477922997638457,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK5,5914193.403373435,26.7880615942029,-777756.4111635936,0.4545429751953418,-33368.00952102174,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32637.206385528407,60,24,0.546162918094628,742481.0042607305,-4622.889250945153,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,34946.74893158524,22.31478795787194,32.38,3878583.4524143822,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.4645614561743643,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK6,5914193.403373435,26.7880615942029,-952159.2321153758,0.4545429751953418,-40537.97685078189,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,32976.963532696594,60,24,0.546162918094628,902019.7526790403,-5199.633105118635,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,42784.57618961214,22.31478795787194,32.38,3818491.7225019187,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.4541380159589716,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK7,5914193.403373435,26.7880615942029,-1063450.6084546945,0.4545429751953418,-44990.59452030498,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,33272.40980460635,60,24,0.546162918094628,1001094.3892390772,-5554.406589468951,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,47786.10607241043,22.31478795787194,32.38,3780584.3566239076,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.44756866382893024,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK8,5914193.403373435,26.7880615942029,-1124770.671596182,0.4545429751953418,-47388.779978226594,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,33474.3499973327,60,24,0.546162918094628,1054455.903697524,-5743.887429348813,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,50541.878304790094,22.31478795787194,32.38,3759892.0556945857,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.4439788950766655,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_60_P01_LK9,5914193.403373435,26.7880615942029,-1157675.7088845002,0.4545429751953418,-48644.10924612865,5914193.403373435,10037.436578819661,-1998.9716300003672,-128706.40023659299,14184.995205026555,3693.6028828125004,4,33597.55773297183,60,24,0.546162918094628,1082388.1570935163,-5841.697647171401,41.4,635.6768987366759,9528000.0,268700.76788153185,4,0.6207171917898232,52020.62117991745,22.31478795787194,32.38,3749183.679144962,17.40369983336491,"[1, 12, 1.625, 12, 0.5, 19.8]",576.7415362782074,-0.4416010127625945,7.3333,0.45906851202224314,0.6207171917898232,1.9550000000000018,9528000.0
TX_24_80_P01_LK0,8479308.08716688,32.97313296903461,-70872.08981221968,0.4545429751953418,-2471.2890463375825,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32226.552055669687,80,24,0.5387680043767594,69630.28474723932,-2527.166490685972,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,2511.8795758482847,26.2937387243797,38.75,5628318.441455791,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6817370055937148,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK1,8479308.08716688,32.97313296903461,-145803.85703748284,0.4545429751953418,-5086.253246778592,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32253.170819795512,80,24,0.5387680043767594,143285.86231054473,-2700.428217320299,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,5172.139741251644,26.2937387243797,38.75,5600249.462812951,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.677406534604868,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK2,8479308.08716688,32.97313296903461,-289834.7006423437,0.4545429751953418,-10070.232141951654,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32675.81950229423,80,24,0.5387680043767594,283681.8734283495,-2985.248967653366,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,10284.970733457874,26.2937387243797,38.75,5568586.208592726,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6491538522475069,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK3,8479308.08716688,32.97313296903461,-520086.4183804384,0.4545429751953418,-18104.605184780936,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32411.24407972956,80,24,0.5387680043767594,509973.10202417604,-3556.3747134067535,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,18460.07341357429,26.2937387243797,38.75,5463394.29649298,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6558156398493662,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK4,8479308.08716688,32.97313296903461,-836517.2522003556,0.4545429751953418,-29033.56561805168,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32591.236645000245,80,24,0.5387680043767594,817808.4140602333,-4262.693658242286,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,29694.115814794513,26.2937387243797,38.75,5348203.015220863,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6376333931353554,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK5,8479308.08716688,32.97313296903461,-1166635.9920617337,0.4545429751953418,-40316.15937825673,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,32855.11554940718,80,24,0.5387680043767594,1135604.2893243327,-5017.149303735972,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,41414.08660418124,26.2937387243797,38.75,5228829.585666464,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6189069915516042,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK6,8479308.08716688,32.97313296903461,-1429530.7968293913,0.4545429751953418,-49162.33918150069,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,33161.541481374836,80,24,0.5387680043767594,1384773.6958853637,-5679.098067065954,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,50747.42374365752,26.2937387243797,38.75,5134719.319426725,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.6041505172333649,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK7,8479308.08716688,32.97313296903461,-1597572.48457025,0.4545429751953418,-54717.04294839093,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,33433.638173028376,80,24,0.5387680043767594,1541232.337187596,-6093.214657389099,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,56713.246078006385,26.2937387243797,38.75,5075269.505002707,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.5948166882746087,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK8,8479308.08716688,32.97313296903461,-1690306.5494747644,0.4545429751953418,-57736.07114626254,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,33622.67993513732,80,24,0.5387680043767594,1626268.8903981254,-6317.666377481995,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,60005.48305539784,26.2937387243797,38.75,5042799.309610333,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.5897129835910251,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_24_80_P01_LK9,8479308.08716688,32.97313296903461,-1739334.7138919851,0.4545429751953418,-59298.33858593497,8479308.08716688,17849.615126485725,-2160.311655988133,-10010.705064949254,25089.44244593832,8389.107590163934,4,33740.669825068704,80,24,0.5387680043767594,1670273.6580096772,-6432.994922974673,54.9,954.1983629233848,13848000.0,547645.1923055064,5,0.6123128312512189,61746.03668299154,26.2937387243797,38.75,5026017.318794748,20.53748145226701,"[1.25, 14, 1.75, 14, 0.5, 25.8]",869.1238586372729,-0.586474121686552,7.3333,0.44172671144123454,0.6123128312512189,1.9499999999999993,13848000.0
TX_28_35_R08_LK0,3424236.653443931,24.200000000000003,-29097.22931449422,0.5384792892581054,-615.8157713886976,3424236.653443931,19816.116937677085,-2254.166066815655,-10136.765306801959,26335.510357765335,9800.0,4,35479.68418978355,35,28,0.7157963367827266,23413.492193724105,-1139.7422985873586,43.8,739.720367432748,4209230.769230769,285181.94641946635,3,0.8135065148898228,761.9365010220154,35.601980852797915,48.2,2685429.016999848,29.40911399146812,"[40, 149]",673.8087024119781,-0.059930479651986196,8.667,0.6207369714473236,0.8135065148898228,0.20000000000000284,4209230.769230769
TX_28_35_R08_LK1,3424236.653443931,24.200000000000003,-56319.83355198588,0.5384792892581054,-1168.2168725074494,3424236.653443931,19816.116937677085,-2254.166066815655,-10136.765306801959,26335.510357765335,9800.0,4,35529.864939492276,35,28,0.7157963367827266,44492.73657958092,-1264.8360463120111,43.8,739.720367432748,4209230.769230769,285181.94641946635,3,0.8135065148898228,1475.3504894381704,35.601980852797915,48.2,2672863.1931575583,29.40911399146812,"[40, 149]",673.8087024119781,-0.059587091634799354,8.667,0.6207369714473236,0.8135065148898228,0.20000000000000284,4209230.769230769
TX_28_35_R08_LK2,3424236.653443931,24.200000000000003,-111843.9428663525,0.5384792892581054,-2017.2840287581996,3424236.653443931,19816.116937677085,-2254.166066815655,-10136.765306801959,26335.510357765335,9800.0,4,35629.924557563434,35,28,0.7157963367827266,76992.2695287683,-1452.3293392351945,43.8,739.720367432748,4209230.769230769,285181.94641946635,3,0.8135065148898228,2765.5767892708773,35.601980852797915,48.2,2653180.6383893318,29.40911399146812,"[40, 149]",673.8087024119781,-0.05903993977213009,8.667,0.6207369714473236,0.8135065148898228,0.20000000000000284,4209230.769230769
TX_28_35_R08_LK3,3424236.653443931,24.200000000000003,-213210.31675782753,0.5384792892581054,-3414.3103949655238,3424236.653443931,19816.116937677085,-2254.166066815655,-10136.765306801959,26335.510357765335,9800.0,4,35816.06694279253,35,28,0.7157963367827266,130295.35549452691,-1662.3043974363657,43.8,739.720367432748,4209230.769230769,285181.94641946635,3,0.8135065148898228,5275.876149523026,35.601980852797915,48.2,2627720.092528279,29.40911399146812,"[40, 149]",673.8087024119781,-0.05833176300111245,8.667,0.6207369714473236,0.8135065148898228,0.20000000000000284,4209230.769230769
