Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,I,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,maxmoment,ybar1,girders,Sb1,mindeflection,girderspacing,df1,df2,haunch,TandemMoment
TX_24_110_P01,11540679.042653155,28.3979304029304,-550115.8282413138,0.4545429751953418,-13241.0792469889,11540679.042653155,36533.098649261054,-2654.037758628691,-7913.032071192002,51022.58501506268,19632.497538919415,4,33885.129986023305,110,24,0.4995341081782061,511956.4042778117,-2167.437488661639,68.25,1537.8864728168894,20328000.0,600692.2976287256,6,0.5677232901738073,14104.681784795644,33.17708160967598,49.62,7976653.884949821,25.8598986820228,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1412.7317008654027,-0.8817892093109567,7.3333,0.3990381975308799,0.5677232901738073,1.9949999999999974,20328000.0
TX_24_110_R01,11553347.540742205,25.689999999999998,-700969.8187310532,0.4545429751953418,-16510.17452231117,11553347.540742205,35868.89010151552,-2774.3646480440666,-7552.152942975006,49297.16988989183,21900.0,4,34943.50273322045,110,24,0.500082459524906,633157.3417985896,-2031.0900456869267,81.4,1486.088374901802,20328000.0,608333.3400831951,6,0.5683464945268696,18116.120692623354,33.17243491198786,49.69,7982248.775085091,26.771313741399076,"[40, 277]",1339.82554789786,-0.8762577350461735,7.3333,0.3994670185035623,0.5683464945268696,1.6899999999999977,20328000.0
TX_24_115_P01,12148077.92000411,27.932507987220447,-573595.6447592766,0.4545429751953418,-13520.073511777022,12148077.92000411,40853.72172808043,-2872.506938413209,-7868.566769976223,56541.367427700156,23842.30892239084,4,34225.543830424285,115,24,0.49929809491713545,530813.0899022301,-2126.5588351935494,78.25,1710.0441399088324,21408000.0,682927.8539701673,6,0.5674550597909245,14453.611963081037,33.06427366881567,50.25,8297422.836207525,26.027676919851658,"[1.625, 16, 2.125, 16, 0.5, 36.5]",1569.6261273675466,-0.8995123063784519,7.3333,0.39734625163878173,0.5674550597909245,2.0,21408000.0
TX_24_115_R01,12221752.123191562,26.200000000000003,-736273.4951352564,0.4545429751953418,-16920.426962068046,12221752.123191562,41130.93934388747,-2986.8222448308093,-7690.740085792775,57138.499753322285,25600.0,4,35120.55384532646,115,24,0.5023261780047042,654983.8023848867,-2016.505991206559,95.3,1743.596616418871,21408000.0,732182.1821842971,6,0.5708964930489332,18812.526569179165,32.77048097895349,50.2,8319338.232616011,26.42919746393634,"[40, 324]",1556.26894838605,-0.8637445523761044,7.3333,0.3997037350005065,0.5708964930489332,2.200000000000003,21408000.0
TX_24_120_P01,12733652.643714122,28.405979228486643,-551883.185264863,0.4545429751953418,-13351.053593393079,12733652.643714122,44096.91075946896,-2943.232784343817,-7717.619144403381,61263.17639142588,26159.868802546982,4,33870.46374922092,120,24,0.4982308352890478,522883.36507298995,-2223.918368306151,84.25,1874.2420589898286,22488000.0,757308.2955672108,6,0.5662421132921612,13971.198180248613,32.68690727410378,50.62,8716757.122827346,25.642525289186324,"[1.75, 16, 2.375, 16, 0.5, 36.5]",1719.6789419981585,-0.953243376466996,7.3333,0.39508213607986287,0.5662421132921612,1.9949999999999974,22488000.0
TX_24_120_R01,12850741.6636679,26.6,-743665.6174665372,0.4545429751953418,-17138.52565041486,12850741.6636679,45517.27235932339,-3169.5793647931573,-7859.6968974682,63585.16576544025,28900.0,4,35112.61043801309,120,24,0.5028121884833762,664487.431452589,-2016.2817206012808,107.0,1955.8665020177664,22488000.0,841515.0063456049,6,0.5714488466590137,18972.736881107845,32.50997228074755,50.6,8672511.758773556,26.23933345070418,"[40, 362]",1734.696212647195,-0.8837904736686312,7.3333,0.3986337113445951,0.5714488466590137,2.6000000000000014,22488000.0
TX_24_30_P01,2242884.1740839314,16.31338028169014,-621279.7989939417,0.4545429751953418,-19874.916047531056,2242884.1740839314,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33481.38570701326,30,24,0.5998659583814528,428887.6521646089,-1404.271256831446,35.5,466.98906549167503,3289887.6404494382,95347.31200407866,3,0.6817509955378069,26644.061069223164,20.54220254382916,29.25,2015990.421921998,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.10190482850865319,7.3333,0.5358133534174923,0.6817509955378069,2.0,3289887.6404494382
TX_24_30_P02,2278786.3394130785,18.41111111111111,-640070.5411467365,0.4545429751953418,-18207.587058695044,2278786.3394130785,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,33463.59417229993,30,24,0.6094680979221335,440743.6704475659,-1294.6229450812116,33.75,511.6336672191419,3289887.6404494382,113952.93987415833,3,0.6926638804909973,24752.497778317924,22.375849419911738,31.5,2034912.0444006198,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.0870672760900341,7.3333,0.5443712238177448,0.6926638804909973,2.0,3289887.6404494382
TX_24_30_P03,2272523.0189956203,18.583414634146337,-654455.1497382551,0.4545429751953418,-16833.47623122404,2272523.0189956203,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,33234.165967690715,30,24,0.6077929544848211,462573.7479411232,-1266.9060945746296,30.75,452.4065566252157,3289887.6404494382,110488.91585406542,3,0.6907600706646523,22578.856290267282,25.288098523852046,34.12,2063980.006161366,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.0889205412004836,7.3333,0.5428782585908161,0.6907600706646523,1.9949999999999974,3289887.6404494382
TX_24_30_P04,2360218.404455347,20.780201342281877,-684903.9303811562,0.4545429751953418,-15990.856839759095,2360218.404455347,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,33549.20282528471,30,24,0.6312473428354437,466974.78919117886,-1452.965053865783,37.25,615.5350987618241,3289887.6404494382,168798.17004173828,3,0.717416113376113,22074.443322132967,27.045786484171185,37.25,2057501.8886594723,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.062352381266582435,7.3333,0.5637818931372052,0.717416113376113,2.0,3289887.6404494382
TX_24_30_P05,2454777.392035906,22.451171875,-676869.2769102174,0.4545429751953418,-14762.922767348255,2454777.392035906,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,33489.88023945244,30,24,0.656537421727618,453334.4477872126,-1601.1247225601965,48.0,847.382894371599,3289887.6404494382,261489.3248447127,3,0.746158428590149,20673.388580053957,28.79763903578178,40.75,2077161.4627606878,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.04489170976535158,7.3333,0.5863215799074775,0.746158428590149,2.0,3289887.6404494382
TX_24_30_P06,2380344.7278976124,22.5,-736578.283863923,0.4545429751953418,-14143.745684553669,2380344.7278976124,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,33797.97854177076,30,24,0.6366301871391717,505028.8706688397,-1563.3429671326699,33.75,573.6726540913053,3289887.6404494382,185579.187684818,3,0.723533745843195,19716.543824967368,32.737836496874635,43.0,2075665.2600883627,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.05526877350854274,7.3333,0.5685793326808484,0.723533745843195,2.0,3289887.6404494382
TX_24_30_P07,2432691.81516077,24.4770205479452,-717270.4973735297,0.4545429751953418,-13049.51069404904,2432691.81516077,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,33420.896358442806,30,24,0.6506305693401014,492516.70263850753,-1397.3465629603438,36.5,680.7165335759416,3289887.6404494382,236480.61245370648,3,0.7394452580235946,18144.311252476124,34.41588397844305,45.62,2098224.447892178,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.047027676825913585,7.3333,0.5810571201491468,0.7394452580235946,1.9949999999999974,3289887.6404494382
TX_24_30_P08,2482152.7010138542,26.461783439490446,-746267.1788597717,0.4545429751953418,-12635.274481076107,2482152.7010138542,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,33719.43438933344,30,24,0.6638590284988426,502530.1034510088,-1679.947692912001,39.25,796.6695420589872,3289887.6404494382,295778.70710877556,3,0.754479475376479,17898.45868998543,36.056624960443926,48.25,2088693.9900179221,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.03842695398402527,7.3333,0.5928469341375733,0.754479475376479,2.0,3289887.6404494382
TX_24_30_R01,2254283.7181780427,16.25,-718709.715675748,0.4545429751953418,-21291.382446365944,2254283.7181780427,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,34113.67574143247,30,24,0.6029147999231337,474827.00370027067,-1775.0123680122915,38.2,492.0269841301811,3289887.6404494382,100934.47641637054,3,0.685216020894282,29731.039089795417,21.414412164347148,29.25,2018557.685317244,17.060657565114283,"[18, 130]",434.7972361019465,-0.08697921126119194,7.3333,0.5385306218631414,0.685216020894282,3.25,3289887.6404494382
TX_24_30_R02,2269868.3406483047,17.18,-737804.6200154132,0.4545429751953418,-19838.755364584013,2269868.3406483047,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,34111.379802024036,30,24,0.6070829529656131,489538.1137060488,-1681.012816771047,35.9,480.79235129796564,3289887.6404494382,109049.52614679738,3,0.6899531499921417,27921.95869058201,23.303286987731358,31.68,2040075.1725209958,18.833427793368834,"[21, 122]",430.1376675423929,-0.08113037689408835,7.3333,0.5422454724331455,0.6899531499921417,2.6799999999999997,3289887.6404494382
TX_24_30_R03,2262659.372940794,18.060000000000002,-767069.5818586787,0.4545429751953418,-18762.640220901216,2262659.372940794,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,34157.46711868747,30,24,0.60515489338377,517297.17247854284,-1676.3058712007585,30.6,431.0734618540452,3289887.6404494382,105225.50443821387,3,0.6877618995619217,26392.77007861313,25.479580759104245,34.06,2044385.4868619118,21.005114809113895,"[24, 104]",390.59311362726004,-0.08214111362399454,7.3333,0.540527096652886,0.6877618995619217,2.0600000000000023,3289887.6404494382
TX_24_30_R04,2376844.755774093,19.880000000000003,-792951.5717983462,0.4545429751953418,-17907.907079479606,2376844.755774093,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,34233.29997479728,30,24,0.6356941093173908,511518.48317284766,-2031.443593407068,43.1,648.4997827011613,3289887.6404494382,182557.31249949924,3,0.7224698881963602,25864.508612932004,27.195616739813712,37.38,2066359.0678493744,21.959503141725186,"[27, 146]",584.6894064716424,-0.05231638530418942,7.3333,0.5677450568770639,0.7224698881963602,2.3800000000000026,3289887.6404494382
TX_24_30_R05,2449056.576625333,21.439999999999998,-804447.7321761776,0.4545429751953418,-17149.75283833577,2449056.576625333,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34238.36569516726,30,24,0.6550073728474131,519305.58392129,-2195.8800102086125,51.0,817.0435893852684,3289887.6404494382,254792.82603902783,3,0.7444195195343397,24825.645268212887,28.9108601909769,40.44,2080335.8114717405,23.225602084821986,"[30, 173]",735.7085861700133,-0.03952289631953911,7.3333,0.5849579296535552,0.7444195195343397,2.4399999999999977,3289887.6404494382
TX_24_30_R06,2381999.573646707,22.36,-857716.3935667231,0.4545429751953418,-15947.39709993167,2381999.573646707,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34249.08651462561,30,24,0.6370727804940691,563875.4583330317,-1939.2600396042005,34.7,571.3246716309598,3289887.6404494382,187023.59416563538,3,0.7240367556508092,23156.216039793555,32.47788938121574,42.86,2095903.3187930663,26.82813920346893,"[33, 118]",519.0182519731034,-0.04986329006605321,7.3333,0.5689737923275946,0.7240367556508092,1.8599999999999994,3289887.6404494382
TX_24_30_R07,2435800.61222378,23.549999999999997,-871073.6965721404,0.4545429751953418,-15372.859246242188,2435800.61222378,17126.47153823335,-2214.44870410743,-13557.85214137403,22985.59463815366,7800.0,4,34285.15252100127,30,24,0.6514620262432995,546163.2488967903,-2073.969070482182,39.7,677.9485746015546,3289887.6404494382,239865.37862999836,3,0.740390213415015,22573.085073907885,33.90462860942337,45.55,2098505.473363999,27.86603375076306,"[36, 135]",614.6002582001599,-0.04061537511904447,7.3333,0.5817981529565559,0.740390213415015,1.5499999999999972,3289887.6404494382
TX_24_30_R08,2474011.8467920953,24.200000000000003,-877161.9192962211,0.4545429751953418,-15176.191573937993,2474011.8467920953,19086.710397512757,-2008.2324394766622,-7413.591933263079,25425.12599490344,9800.0,4,34340.052234862334,30,24,0.6616817331323649,576473.7278691871,-2148.6030871883704,43.8,731.2275334127105,3289887.6404494382,285181.94641946635,3,0.7520049670918596,22318.685641196094,34.77047134185701,48.2,2104750.8417171505,28.695766315533337,"[40, 149]",665.1402923915264,-0.036058586062398125,7.3333,0.5909064279107636,0.7520049670918596,0.20000000000000284,3289887.6404494382
TX_24_35_P01,2753055.420401162,16.31338028169014,-667007.4616219195,0.4545429751953418,-21926.014254755686,2753055.420401162,6878.3953832717525,-2401.6692420772965,7423.746389367709,9592.983969083489,2405.1594776995307,4,33684.66480240809,35,24,0.5754938061599861,473167.2410945207,-1396.1717958938593,35.5,466.98906549167503,4209230.769230769,95347.31200407866,3,0.6540519090865334,28603.94412913589,20.54220254382916,29.25,2374167.6060314775,16.385993890098554,"[1, 12, 1.25, 12, 0.5, 17]",419.77285170526704,-0.15730503113547564,7.3333,0.5070738756647613,0.6540519090865334,2.0,4209230.769230769
TX_24_35_P02,2796893.2771723154,18.41111111111111,-692767.0599833884,0.4545429751953418,-20185.64575239825,2796893.2771723154,8252.285371271344,-2187.5217084881106,13071.011563844417,11448.237895852752,2725.3114583333336,4,33689.484567853506,35,24,0.5846575937322143,488641.5997654104,-1376.4995935178579,33.75,511.6336672191419,4209230.769230769,113952.93987415833,3,0.6644666045913762,26789.4274630038,22.375849419911738,31.5,2402060.0563653554,17.727564124620802,"[0.75, 12, 1.25, 12, 0.5, 19.5]",465.50588187184815,-0.13438720237656904,7.3333,0.515114844376122,0.6644666045913762,2.0,4209230.769230769
TX_24_35_P03,2789245.533899587,18.583414634146337,-710436.5677412,0.4545429751953418,-18697.46735441964,2789245.533899587,8504.126953210874,-2474.1994617342652,9836.227406501648,11440.501576775105,3115.5955602134145,4,33461.63711754128,35,24,0.5830589230872493,513809.24950798764,-1396.8573521464662,30.75,452.4065566252157,4209230.769230769,110488.91585406542,3,0.6626497065185423,24509.46081605011,25.288098523852046,34.12,2440209.3547344618,20.687877373172658,"[0.75, 12, 0.875, 12, 0.5, 22.5]",411.0681245741886,-0.1369825770724929,7.3333,0.5137120553508839,0.6626497065185423,1.9949999999999974,4209230.769230769
TX_24_35_P04,2896324.8064735336,20.780201342281877,-752470.1436339393,0.4545429751953418,-17980.610942146424,2896324.8064735336,12210.837086231888,-2204.668567475423,-81520.71025788815,16647.630854625517,4898.163940156599,4,33788.54174096996,35,24,0.605442583684043,525096.9158941185,-1336.914916748352,37.25,615.5350987618241,4209230.769230769,168798.17004173828,3,0.6880888611870603,24251.228662828427,27.045786484171185,37.25,2436738.3579085493,21.711372894604935,"[0.75, 14, 1, 14, 0.5, 25.5]",562.4166258627598,-0.09613072318818844,7.3333,0.5333530949413259,0.6880888611870603,2.0,4209230.769230769
TX_24_35_P05,3011784.788231695,22.451171875,-755256.7779297663,0.4545429751953418,-16861.64096798974,3011784.788231695,17744.233820495047,-2261.71100480647,-12499.034330457853,24402.62671720931,8311.151184082031,4,33744.58563362219,35,24,0.6295781328156638,517796.38707634783,-1374.0309569981157,48.0,847.382894371599,4209230.769230769,261489.3248447127,3,0.7155190469117697,23066.658528542015,28.79763903578178,40.75,2467634.3677357226,22.904508784373455,"[1, 15, 1.25, 15, 0.5, 28.5]",774.7048403238845,-0.06906392000500307,7.3333,0.5545313679937294,0.7155190469117697,2.0,4209230.769230769
TX_24_35_P06,2920899.783394929,22.5,-810319.4087079135,0.4545429751953418,-15904.667627236884,2920899.783394929,14159.460897973711,-2382.633444253073,-71637.74258611593,18780.80155236927,5983.453125,4,34035.71596164168,35,24,0.6105796931297828,567919.714964423,-1326.2280073147604,33.75,573.6726540913053,4209230.769230769,185579.187684818,3,0.6939272146223333,21689.837742366013,32.737836496874635,43.0,2463708.7693948257,27.057222300758674,"[0.75, 12, 0.75, 12, 0.5, 31.5]",523.3153921190457,-0.0853051039721231,7.3333,0.5378607655954575,0.6939272146223333,2.0,4209230.769230769
TX_24_35_P07,2984817.491220935,24.4770205479452,-803162.9648050279,0.4545429751953418,-14906.427705167831,2984817.491220935,17523.359068282174,-2344.8004444322387,-19375.69333635206,23427.46124175754,7528.912680151256,4,33679.106401411154,35,24,0.623940937035454,562613.8943702732,-1287.7002360444706,36.5,680.7165335759416,4209230.769230769,236480.61245370648,3,0.709112342578073,20316.53575687705,34.41588397844305,45.62,2496187.627375606,28.151716245771944,"[0.75, 12, 0.875, 12, 0.5, 34]",622.4614838860482,-0.07194625186629386,7.3333,0.5495848854905934,0.709112342578073,1.9949999999999974,4209230.769230769
TX_24_35_P08,3045211.041579905,26.461783439490446,-837237.1764063656,0.4545429751953418,-14463.865623642769,3045211.041579905,21312.606464321456,-2359.1198010886783,-13096.353508811391,28725.214895429508,9284.447883492569,4,33977.97488862005,35,24,0.6365654973352731,575273.1240565154,-1402.0979903318566,39.25,796.6695420589872,4209230.769230769,295778.70710877556,3,0.7234602255215418,20079.62434415584,36.056624960443926,48.25,2484871.3646041746,29.215865127118093,"[0.75, 12, 1, 12, 0.5, 36.5]",729.4874333376885,-0.05890702695718665,7.3333,0.560662586011847,0.7234602255215418,2.0,4209230.769230769
TX_24_35_R01,2766974.680609359,16.25,-771170.3050061828,0.4545429751953418,-23487.61569078438,2766974.680609359,7417.926755393455,-3312.546861896993,4983.166863967445,10536.468634144392,2460.0,4,34314.01538365446,35,24,0.5784034635452991,523818.6362897969,-1426.1212822274606,38.2,492.0269841301811,4209230.769230769,100934.47641637054,3,0.6573587508757615,31900.54254511045,21.414412164347148,29.25,2376585.4879525937,17.060657565114283,"[18, 130]",434.7972361019465,-0.1367145094658938,7.3333,0.5096270190906289,0.6573587508757615,3.25,4209230.769230769
TX_24_35_R02,2786004.0745587316,17.18,-793278.9869054016,0.4545429751953418,-21858.487696617005,2786004.0745587316,8100.966702867745,-2826.011737687261,6988.1700715704665,11204.042143802646,2960.0,4,34327.61798252141,35,24,0.5823813341946472,539385.4328226523,-1345.501309042685,35.9,480.79235129796564,4209230.769230769,109049.52614679738,3,0.6618796229763069,30020.995915700325,23.303286987731358,31.68,2408267.921679612,18.833427793368834,"[21, 122]",430.1376675423929,-0.12771591371250549,7.3333,0.5131174899442074,0.6618796229763069,2.6799999999999997,4209230.769230769
TX_24_35_R03,2777201.6613635262,18.060000000000002,-822655.4309291668,0.4545429751953418,-20607.570821156325,2777201.6613635262,8204.453195389866,-2650.9717451072306,7961.52817581218,10983.571084416788,3100.0,4,34373.643512864306,35,24,0.5805412934037635,568166.8577944732,-1361.4871874995038,30.6,431.0734618540452,4209230.769230769,105225.50443821387,3,0.6597884063911886,28305.30053719694,25.479580759104245,34.06,2414192.330401895,21.005114809113895,"[24, 104]",390.59311362726004,-0.1293967009921462,7.3333,0.5115029053294393,0.6597884063911886,2.0600000000000023,4209230.769230769
TX_24_35_R04,2916626.189441828,19.880000000000003,-868893.9784517488,0.4545429751953418,-20083.838822578367,2916626.189441828,12839.488858347466,-2359.984610379663,-86290.58725317554,17636.351546193255,5660.0,4,34463.671058802895,35,24,0.6096863486544675,573681.9489160652,-1681.8829488055799,43.1,648.4997827011613,4209230.769230769,182557.31249949924,3,0.6929119236612531,28341.09986269895,27.195616739813712,37.38,2449199.744761909,21.959503141725186,"[27, 146]",584.6894064716424,-0.0828254739663491,7.3333,0.5370768806660154,0.6929119236612531,2.3800000000000026,4209230.769230769
TX_24_35_R05,3004799.463411209,21.439999999999998,-892875.1678060339,0.4545429751953418,-19213.530040381065,3004799.463411209,17087.274872771697,-2381.701583156156,-15862.468278346225,23621.432982651433,8230.0,4,34482.07762090416,35,24,0.628117932945216,581750.1544785785,-1917.576797163259,51.0,817.0435893852684,4209230.769230769,254792.82603902783,3,0.7138595216437449,27554.033795549105,28.9108601909769,40.44,2471723.583225348,23.225602084821986,"[30, 173]",735.7085861700133,-0.06272089235823658,7.3333,0.5532500832216787,0.7138595216437449,2.4399999999999977,4209230.769230769
TX_24_35_R06,2922920.4105705344,22.36,-939666.4182013962,0.4545429751953418,-17836.731110876695,2922920.4105705344,13924.293913075528,-2293.2498585986446,-43958.66547833374,18555.419485989718,5900.0,4,34482.49715432152,35,24,0.6110020814389692,630687.998441721,-1568.7970575976265,34.7,571.3246716309598,4209230.769230769,187023.59416563538,3,0.6944072612832045,25368.390766849807,32.47788938121574,42.86,2491132.54546724,26.82813920346893,"[33, 118]",519.0182519731034,-0.07913238185691678,7.3333,0.5382313995883825,0.6944072612832045,1.8599999999999994,4209230.769230769
